date,site,target_tn_day,n_obs_day,std_day,mask_y,L_all,L_key,L_corr,L0,L_aux_1,L_aux_2,primary_prior_column,gate,Hu,Hd,delta_h,Qg,Qg_sgn,Qg_abs,flow_mean,flow_min,flow_max,flow_signed_evidence,level_range,flow_range,connect,log_qg_abs,hydraulic_gradient_abs,mix,res,mem,exchange_strength,direction,connect_rank_trainfit,exchange_rank_trainfit,state_label,precip,temp_mean,wind_speed,solar_radiation,api3,api7,api15,month,doy,month_sin,month_cos,doy_sin,doy_cos,archive_xtk_up_level,archive_xtk_flow,archive_xtk_level_diff1,archive_xtk_flow_diff1,archive_xtk_flow_roll3,archive_xtk_flow_roll7,archive_hydro_available,target_site,mechanistic_window,storm_window_3d,state_score_s1,state_prob_s1,state_score_s2,state_prob_s2,state_score_s3,state_prob_s3,state_score_s4,state_prob_s4,z_delta_h,z_qg_sgn,z_qg_abs,z_connect,z_mix,z_res,z_mem,tn_history_feature,warm_retention_proxy,wind_resuspension_proxy,bio_season_proxy
2023-07-04,排水闸,1.8633333333333333,6,0.061824123303304675,1,2768071.1653603246,175632.0906044626,80917.51502842735,80917.51502842735,2768071.1653603246,175632.0906044626,L_corr,新滩口闸,21.8352,21.745416666666667,0.0897833333333331,270.0,270.0,270.0,247.44,200.0,270.0,0.0,0.34999999999999787,70.0,0.995814049177463,5.602118820879701,0.004120333124229157,0.999440203793102,0.00391491582930967,293.24474022779447,270.8978333333333,outflow,0.7819548872180451,0.8947368421052632,S3,0.7919999996374827,25.057916666666667,2.9940624833106995,6.5385,1.1187000066911423,77.94719931115424,95.79239931991879,7.0,185.0,-0.4999999999999998,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,21.82,245.0,-0.259999999999998,16.0,211.99999999999991,261.85714285714283,1,排水闸,True,1,-1.9226238899269152,0.10712421425607464,-2.289178678486651,0.07424973832980332,0.0,0.7326095836727373,-2.142074215200777,0.08601646374138479,0.0897833333333331,270.0,270.0,0.995814049177463,0.999440203793102,0.00391491582930967,293.24474022779447,1.485,0.09809963460785594,2.9923864184893265,0.0
2023-07-05,排水闸,1.86,6,0.099498743710662,1,1979814.6250547783,118478.67919953425,58121.68794599059,58121.68794599059,1979814.6250547783,118478.67919953425,L_corr,新滩口闸,21.547600000000003,21.485833333333332,0.061766666666670744,258.0,258.0,258.0,203.08,145.0,258.0,0.0,0.3099999999999987,113.0,0.9945648237697922,5.556828061699537,0.0028706361083297854,0.9991772467999388,0.0038644853793636472,280.90908114806643,258.6176666666667,outflow,0.7475832438238453,0.882921589688507,S3,0.5130000098574782,29.212500000000002,3.3934375047683716,21.0015,1.4841000145679573,78.4385993207593,95.86979931972337,7.0,186.0,-0.4999999999999998,-0.8660254037844388,-0.060213277365792774,-0.9981855344718586,21.54,190.0,-0.28000000000000114,-55.0,221.33333333333326,249.28571428571428,1,排水闸,True,1,-1.8725775941110068,0.11104424726664293,-2.2056715111813707,0.07958573186340509,0.0,0.722347510816753,-2.1163395185859004,0.0870225100531991,0.061766666666670744,258.0,258.0,0.9945648237697922,0.9991772467999388,0.0038644853793636472,280.90908114806643,1.8633333333333333,0.11289127914466056,3.390645543202116,0.0
2023-07-06,排水闸,1.7366666666666666,6,0.055876848714134085,1,1464134.2908534158,82144.08672478622,42990.12273896619,42990.12273896619,1464134.2908534158,82144.08672478622,L_corr,新滩口闸,21.986153846153847,21.298750000000002,0.6874038461538454,201.0,201.0,201.0,75.73076923076923,0.0,201.0,0.0,2.0199999999999996,201.0,0.9897474471838816,5.308267697401205,0.03176182702566399,0.9974118480609027,0.004113533525298231,252.9409027462432,207.87403846153845,outflow,0.6938775510204082,0.8281417830290011,S1,0.08549999927254247,32.071666666666665,5.642187476158142,19.9647,1.3905000087675032,47.829599347289786,93.06719930551708,7.0,187.0,-0.4999999999999998,-0.8660254037844388,-0.07738647923346322,-0.9970011699250151,22.09,65.2,0.5500000000000007,-124.8,166.73333333333326,224.74285714285716,1,排水闸,True,1,-1.5814918494855386,0.13713354817109344,-1.8807916033872303,0.10166219478818873,0.0,0.6667712974066441,-1.9545569437899086,0.09443295963407367,0.6874038461538454,201.0,201.0,0.9897474471838816,0.9974118480609027,0.004113533525298231,252.9409027462432,1.86,0.13192787604552308,5.627584637700973,0.0
2023-07-07,排水闸,1.81,5,0.14127986409959484,1,1142151.3059386706,64812.271446369996,32698.815628300046,32698.815628300046,1142151.3059386706,64812.271446369996,L_corr,新滩口闸,23.133200000000002,21.35625,1.776950000000003,225.0,225.0,225.0,122.48,0.0,225.0,0.0,2.3099999999999987,225.0,0.9973261540894073,5.420534999272286,0.07988185604084323,0.9995269665079018,0.004384042086804033,243.1615867850581,242.76950000000002,outflow,0.832438238453276,0.8689581095596133,S2,4.4685000262688845,30.871666666666666,4.551770806312561,12.7692,5.067000035398905,9.483300019030594,88.32959932566382,7.0,188.0,-0.4999999999999998,-0.8660254037844388,-0.09453674981719933,-0.9955213724144752,23.19,128.0,1.1000000000000014,62.8,127.73333333333325,187.3142857142857,1,排水闸,True,1,-2.18774813300067,0.08711985804969855,-2.53649415138544,0.061469359483135894,0.0,0.7766835394417618,-2.3411882574713236,0.07472724302540373,1.776950000000003,225.0,225.0,0.9973261540894073,0.9995269665079018,0.004384042086804033,243.1615867850581,1.7366666666666666,0.13534268595645182,4.5496176662728205,0.0
2023-07-08,排水闸,1.9366666666666665,6,0.07015855059949722,1,963322.3337727806,71422.32026256,26262.96325129314,26262.96325129314,963322.3337727806,71422.32026256,L_corr,新滩口闸,22.476799999999997,21.52208333333333,0.9547166666666662,184.0,184.0,184.0,160.92,143.0,184.0,0.0,1.3300000000000018,41.0,0.9883849816501897,5.220355825078324,0.04339731151977061,0.9966129393053796,0.004915615271178109,222.45503141028777,193.54716666666667,outflow,0.686358754027927,0.8109559613319012,S1,9.900899927015416,29.639583333333334,4.664583245913188,15.2199,14.454899952556843,16.086599969105464,96.0560992696287,7.0,189.0,-0.4999999999999998,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,22.51,160.0,-0.6799999999999997,32.0,117.73333333333325,168.45714285714286,1,排水闸,True,1,-2.1366587744687475,0.09045862426046146,-2.351069559073493,0.07300163010215312,0.0,0.7662828290666536,-2.389392570248848,0.07025691657073183,0.9547166666666662,184.0,184.0,0.9883849816501897,0.9966129393053796,0.004915615271178109,222.45503141028777,1.81,0.1456967884646895,4.648784019344171,0.0
2023-07-09,排水闸,1.9383333333333332,6,0.06718548123582122,1,732088.5438300624,44771.881682110004,20222.42006670252,20222.42006670252,732088.5438300624,44771.881682110004,L_corr,新滩口闸,22.5148,21.62625,0.8885500000000022,143.0,143.0,143.0,48.9164,6.3,143.0,0.0,1.2699999999999996,136.7,0.972637553471743,4.969813299576001,0.040259575145603785,0.9877556273517369,0.005431830526887562,194.64577041668707,151.88550000000004,outflow,0.5284640171858217,0.7636949516648764,S1,2.5587000280211214,30.432916666666667,4.33552082379659,15.403500000000001,16.928099981305422,18.497699995145922,96.233399310006,7.0,190.0,-0.4999999999999998,-0.8660254037844388,-0.12874817745258066,-0.99167731989929,22.56,48.6,0.04999999999999716,-111.4,112.19999999999993,152.25714285714284,1,排水闸,True,1,-1.7503738025075561,0.12067806239782895,-1.8769631844977233,0.10632888468988955,0.0,0.6947139380922692,-2.183219326372166,0.07827911482001236,0.8885500000000022,143.0,143.0,0.972637553471743,0.9877556273517369,0.005431830526887562,194.64577041668707,1.9366666666666665,0.16530644577222525,4.28243509120572,0.0
2023-07-10,排水闸,1.9649999999999999,6,0.0631796380700828,1,579354.4503209378,32261.989761131,16100.708926418782,16100.708926418782,579354.4503209378,32261.989761131,L_corr,新滩口闸,22.7844,21.644583333333333,1.1398166666666683,7.64,7.64,7.64,7.2732,7.13,7.64,0.0,1.3299999999999983,0.5099999999999998,0.7435787986233329,2.1564025828159643,0.05130959701713054,0.556340453459793,0.008956828088612886,129.19375077084663,19.038166666666683,outflow,0.31364124597207305,0.280343716433942,S1,0.1565999980698507,32.425000000000004,4.148333350817363,21.1032,12.616199953106388,18.475199988142776,95.64569930003017,7.0,191.0,-0.4999999999999998,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,22.84,7.29,0.28000000000000114,-41.31,71.96333333333327,120.58428571428571,1,排水闸,True,1,0.0,0.37496508385077665,-0.8614826387029962,0.1584359282152167,-0.01026819871176321,0.37113456776608866,-1.3680792975232994,0.095464420167918,1.1398166666666683,7.64,7.64,0.7435787986233329,0.556340453459793,0.008956828088612886,129.19375077084663,1.9383333333333332,0.29042515077327286,2.307885657496114,0.0
2023-07-11,排水闸,1.9733333333333334,6,0.03144660377352197,1,473373.10786053626,24975.0302078788,13047.919604423449,13047.919604423449,473373.10786053626,24975.0302078788,L_corr,新滩口闸,23.2208,21.58,1.6408000000000023,8.9,8.9,8.9,8.5536,7.79,8.9,0.0,1.9299999999999997,1.1100000000000003,0.8161743136454472,2.2925347571405443,0.07324868871767083,0.7023179168793551,0.01876876876876877,87.09093800105033,25.30800000000002,outflow,0.364124597207304,0.2878625134264232,S1,0.0017999999954554367,33.187083333333334,4.925520857175191,20.6118,2.7171000260864275,17.68499998850075,95.64749930002563,7.0,192.0,-0.4999999999999998,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572,23.3,8.57,0.46000000000000085,1.2800000000000002,21.486666666666594,86.80857142857143,1,排水闸,True,1,0.0,0.44814113670772643,-0.9676999487483512,0.17027389223182127,-0.4444801796296751,0.28732904016576666,-1.5590944684823367,0.09425593089468567,1.6408000000000023,8.9,8.9,0.8161743136454472,0.7023179168793551,0.01876876876876877,87.09093800105033,1.9649999999999999,0.6228806931931932,3.4592815479570955,0.0
2023-07-12,排水闸,1.99,6,0.04618802153517009,1,393091.8291265772,20169.684179721102,10695.034302445674,10695.034302445674,393091.8291265772,20169.684179721102,L_corr,新滩口闸,23.2252,21.430833333333336,1.7943666666666651,9.29,9.29,9.29,8.8772,8.66,9.29,0.0,2.0700000000000003,0.629999999999999,0.834973419057551,2.331172549845958,0.08036390392799901,0.738337734189061,0.11481056257175662,59.86060970068273,27.23366666666665,outflow,0.3727175080558539,0.2921589688506982,S1,0.0008999999977277183,33.10333333333333,4.75614579518636,21.5568,0.15929999806303385,17.172899978641,95.63309929965271,7.0,193.0,-0.4999999999999998,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,23.3,8.9,0.0,0.33000000000000007,8.253333333333257,60.93714285714286,1,排水闸,True,1,0.0,0.5477844170693253,-1.1968252751664785,0.1655141243816165,-1.0074575254588791,0.2000213847493237,-1.8436577819653905,0.0866800737997344,1.7943666666666651,9.29,9.29,0.834973419057551,0.738337734189061,0.11481056257175662,59.86060970068273,1.9733333333333334,3.800612323000383,3.511641909890727,0.0
2023-07-13,排水闸,2.015,6,0.052836224947157895,1,402314.0559002213,28363.0373512,9418.051493132676,9418.051493132676,402314.0559002213,28363.0373512,L_corr,新滩口闸,23.442800000000002,21.16541666666667,2.277383333333333,10.4,10.4,10.4,9.794,9.33,10.4,0.0,2.75,1.0700000000000003,0.8839015004413051,2.4336133554004498,0.10210599756744373,0.8277107884103966,0.10384215991692629,42.549396305443786,33.17383333333333,outflow,0.38882921589688507,0.322234156820623,S1,9.783900110051036,30.76875,4.359895745913188,19.378800000000002,9.786600110044219,26.871300089419492,105.39539940945133,7.0,194.0,-0.4999999999999998,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,23.54,9.82,0.23999999999999844,0.9199999999999999,9.096666666666591,53.02571428571429,1,排水闸,True,1,0.0,0.38862207492605283,-0.9261423066857646,0.1539249329104813,-0.04409939216728853,0.3718564711044805,-1.5129627011369382,0.08559652105898533,2.277383333333333,10.4,10.4,0.8839015004413051,0.8277107884103966,0.10384215991692629,42.549396305443786,1.99,3.195093457943926,3.608732745236939,0.0
2023-07-14,排水闸,2.045,6,0.06396613687465169,1,356831.9896900052,26751.715003740006,8161.176724065755,8161.176724065755,356831.9896900052,26751.715003740006,L_corr,新滩口闸,23.836,20.89875,2.937249999999999,11.1,11.1,11.1,10.86,10.4,11.1,0.0,3.25,0.6999999999999993,0.9290244760090367,2.4932054526026954,0.13131848814094235,0.9030045326429207,0.0964940495336121,31.542107598538465,40.47249999999999,outflow,0.4296455424274973,0.3802363050483351,S1,8.155799932137596,26.67125,1.6727083226044972,11.7783,17.94060004218636,30.558599995288205,82.85669936884688,7.0,195.0,-0.4999999999999998,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,23.96,10.8,0.4200000000000017,0.9800000000000004,9.839999999999925,36.28285714285714,1,排水闸,True,1,-0.3501935384727619,0.3124269283479025,-1.0194560641089307,0.15998948381399636,0.0,0.4434407298623221,-1.6620481065250015,0.08414285797577897,2.937249999999999,11.1,11.1,0.9290244760090367,0.9030045326429207,0.0964940495336121,31.542107598538465,2.015,2.5736169186233515,1.5104631971013978,0.0
2023-07-15,排水闸,2.0,6,0.04434711565216694,1,259338.92462858095,16982.088560273998,6340.065405559143,6340.065405559143,259338.92462858095,16982.088560273998,L_corr,新滩口闸,23.846799999999998,20.687083333333334,3.1597166666666645,11.2,11.2,11.2,11.123999999999999,11.0,11.2,0.0,3.41,0.1999999999999993,0.9400134229386006,2.501435951739211,0.14190168421265664,0.9201297808368961,0.09090909090909091,24.422369939050007,42.79716666666664,outflow,0.45542427497314714,0.3920515574650913,S1,0.0,29.58,2.078124980131785,16.2225,17.939700042188633,20.65770006827279,40.0419000143188,7.0,196.0,-0.4999999999999998,-0.8660254037844388,-0.23030567023061196,-0.973118337233262,23.97,11.1,0.00999999999999801,0.29999999999999893,10.573333333333258,15.01142857142857,1,排水闸,True,1,-0.3688177611438914,0.30335604190841203,-0.9405826766881644,0.17125304464457444,0.0,0.4386601347061883,-1.6209161090532715,0.08673077874082527,3.1597166666666645,11.2,11.2,0.9400134229386006,0.9201297808368961,0.09090909090909091,24.422369939050007,2.045,2.689090909090909,1.9121446825203383,0.0
2023-07-16,排水闸,1.9583333333333333,6,0.049469406932186044,1,212643.70297059996,12926.177754133201,5262.251903122039,5262.251903122039,212643.70297059996,12926.177754133201,L_corr,新滩口闸,23.8184,20.462500000000002,3.3558999999999983,11.5,11.5,11.5,11.36,11.2,11.5,0.0,3.6499999999999986,0.3000000000000007,0.9485693205382625,2.5257286443082556,0.15157324482685552,0.9332052389574844,0.08797653958944282,19.899540460382507,45.05899999999998,outflow,0.4758324382384533,0.44038668098818473,S1,0.11790000410201174,28.397499999999997,2.2807291944821677,15.602400000000001,8.273699936239607,18.21690004435368,36.862200041480264,7.0,197.0,-0.4999999999999998,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,23.96,11.4,-0.00999999999999801,0.3000000000000007,11.099999999999923,9.697142857142856,1,排水闸,True,1,-0.29787366771018187,0.3042986224208583,-0.7439544157614446,0.19479131028077898,0.0,0.4098876909081979,-1.5047778268728096,0.09102237639016476,3.3558999999999983,11.5,11.5,0.9485693205382625,0.9332052389574844,0.08797653958944282,19.899540460382507,2.0,2.498313782991202,2.128388432934042,0.0
2023-07-17,排水闸,1.9233333333333331,6,0.04189935029992177,1,182786.53507410025,11866.909349503101,4483.29464514755,4483.29464514755,182786.53507410025,11866.909349503101,L_corr,新滩口闸,23.980833333333333,20.185416666666665,3.795416666666668,37.3,37.3,37.3,13.762499999999998,11.5,37.3,0.0,3.960000000000001,25.799999999999997,0.9777374075525885,3.6454498961866,0.17186953815626774,0.9787712509408758,0.04975124378109453,25.98970129924863,75.25416666666668,outflow,0.6133190118152524,0.6616541353383458,S1,0.4779000063649618,28.517916666666665,2.358020842075348,16.2882,0.5958000104669736,18.538200052648786,37.19250004586456,7.0,198.0,-0.4999999999999998,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,23.98,13.4,0.019999999999999574,2.0,11.966666666666592,10.570000000000002,1,排水闸,True,1,-0.5762173555613515,0.2621346609037428,-1.0270705194928462,0.16700189851506414,0.0,0.4664149554315055,-1.4963817154157841,0.10444848514968753,3.795416666666668,37.3,37.3,0.9777374075525885,0.9787712509408758,0.04975124378109453,25.98970129924863,1.9583333333333333,1.418801824212272,2.3079630093427457,0.0
2023-07-18,排水闸,1.9383333333333332,6,0.04487637339278758,1,155930.3184839229,9300.95814076646,3780.387740525009,3780.387740525009,155930.3184839229,9300.95814076646,L_corr,新滩口闸,24.017083333333332,19.894583333333333,4.122499999999999,37.5,37.5,37.5,37.3125,37.2,37.5,0.0,4.279999999999998,0.29999999999999716,0.9828422725537345,3.6506582412937387,0.1877633041592604,0.9842358377672701,0.03464203233256351,30.018305844511612,78.725,outflow,0.6541353383458647,0.6659505907626209,S1,0.5139000088320245,29.214583333333334,2.66343746582667,14.7906,1.109700019298998,19.05030006148536,37.52730004962359,7.0,199.0,-0.4999999999999998,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445,24.02,25.1,0.03999999999999915,11.700000000000001,16.63333333333326,12.931428571428572,1,排水闸,True,1,-0.7775855982422049,0.2334443359369805,-1.1864730007703348,0.1550978574614443,0.0,0.5080242877363529,-1.5916001804215905,0.10343351886522227,4.122499999999999,37.5,37.5,0.9828422725537345,0.9842358377672701,0.03464203233256351,30.018305844511612,1.9233333333333331,1.0120525404157044,2.6214506055186475,0.0
2023-07-19,排水闸,1.9166666666666667,6,0.03197221015541816,1,148605.44032722234,8747.957806726401,3257.353570934204,3257.353570934204,148605.44032722234,8747.957806726401,L_corr,新滩口闸,24.052083333333332,19.64,4.412083333333332,38.1,38.1,38.1,37.5625,37.3,38.1,0.0,4.57,0.8000000000000043,0.9865025704392549,3.66612246699132,0.2019625888612503,0.9880463971631945,0.026501766784452298,32.84689879893255,82.22083333333332,outflow,0.6745435016111708,0.6702470461868958,S1,3.3650999997917097,29.260416666666668,1.733125001192093,15.0867,4.356900014988696,22.41450006127934,40.10040004977782,7.0,200.0,-0.4999999999999998,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,24.05,25.1,0.030000000000001137,0.0,21.19999999999993,15.245714285714286,1,排水闸,True,1,-1.1638038367502272,0.18405823129825669,-1.493992779698822,0.13229883152085084,0.0,0.5893710897167548,-1.8328734159398805,0.09427184746413772,4.412083333333332,38.1,38.1,0.9865025704392549,0.9880463971631945,0.026501766784452298,32.84689879893255,1.9383333333333332,0.7754527385159011,1.7124079132613046,0.0
2023-07-20,排水闸,1.865,6,0.020615528128088267,1,166218.84574978915,12487.03454508,3147.3740694442617,3147.3740694442617,166218.84574978915,12487.03454508,L_corr,新滩口闸,24.165000000000003,19.549583333333334,4.615416666666668,38.6,38.6,38.6,29.316666666666666,22.7,38.6,0.0,4.689999999999998,15.900000000000002,0.9886186580834472,3.6788291182604347,0.2111614067237788,0.9901830850217271,0.02620087336244541,34.86048421930616,84.75416666666669,outflow,0.6874328678839957,0.6766917293233082,S1,7.041600000229664,30.6675,2.3721874554951987,17.8443,10.920600008853398,19.67219995145797,46.629000040150004,7.0,201.0,-0.4999999999999998,-0.8660254037844388,-0.3131070409358267,-0.9497178427914317,24.16,25.4,0.10999999999999943,0.29999999999999716,25.19999999999992,17.47142857142857,1,排水闸,True,1,-1.415416930028163,0.15629007265392167,-1.728758352901498,0.11424808839326853,0.0,0.64363426336349,-2.014790302075345,0.08582757558931993,4.615416666666668,38.6,38.6,0.9886186580834472,0.9901830850217271,0.02620087336244541,34.86048421930616,1.9166666666666667,0.8035152838427946,2.348899892932077,0.0
2023-07-21,排水闸,1.9066666666666665,6,0.06798692684790371,1,547452.1551575875,202947.5818939,9197.06742833749,9197.06742833749,547452.1551575875,202947.5818939,L_corr,新滩口闸,24.025833333333335,19.474166666666665,4.551666666666669,22.7,22.7,22.7,22.525000000000002,22.3,22.7,0.0,4.73,0.3999999999999986,0.983622493390754,3.1654750481410856,0.209272021029639,0.9833064791703993,0.03009027081243731,30.604314742549008,68.2166666666667,outflow,0.6638023630504833,0.6251342642320086,S1,19.2060001892969,30.301666666666666,2.926354149977366,18.4104,29.612700189318275,30.722400208617273,65.74950023017436,7.0,202.0,-0.4999999999999998,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,24.02,25.1,-0.14000000000000057,-0.29999999999999716,25.19999999999993,19.514285714285712,1,排水闸,True,1,-1.5970023705876781,0.13783736104046063,-1.853760674853902,0.10662480134351338,0.0,0.6806694624938342,-2.207345244179953,0.07486837512219174,4.551666666666669,22.7,22.7,0.983622493390754,0.9833064791703993,0.03009027081243731,30.604314742549008,1.865,0.9117853560682045,2.8775029960199303,0.0
2023-07-22,排水闸,1.9583333333333333,6,0.06413960468297948,1,1795882.0081001408,911086.9770418203,31567.7480660899,31567.7480660899,1795882.0081001408,911086.9770418203,L_corr,新滩口闸,23.905,19.658333333333335,4.246666666666666,290.0,290.0,290.0,164.37916666666666,22.4,290.0,0.0,4.850000000000001,267.6,0.9998987010627015,5.673323267171493,0.1949651758375464,0.9999927089024302,0.008532423208191127,121.39280458265685,332.46666666666664,outflow,0.9709989258861439,0.9344790547798066,S3,11.315699990154826,29.63416666666667,2.0277083814144135,14.640300000000002,37.56330017968139,42.0381001987721,72.5967001940603,7.0,203.0,-0.4999999999999998,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,23.9,173.0,-0.120000000000001,147.9,74.49999999999993,42.642857142857146,1,排水闸,True,1,-3.098537176351824,0.04012364674138519,-3.5360307141943643,0.02590594080121633,0.0,0.8893608255368062,-2.9925542418585094,0.04460958692059231,4.246666666666666,290.0,290.0,0.9998987010627015,0.9999927089024302,0.008532423208191127,121.39280458265685,1.9066666666666665,0.25285125142207054,2.0276935971947614,0.0
2023-07-23,排水闸,1.8783333333333332,6,0.03975620147292181,1,986779.1854667825,528784.3887749449,17376.562804657293,17376.562804657293,986779.1854667825,528784.3887749449,L_corr,新滩口闸,23.45625,19.5925,3.8637499999999996,270.0,270.0,270.0,119.77499999999999,20.9,270.0,0.0,4.440000000000001,249.1,0.9997947342930831,5.602118820879701,0.17950578451147664,0.9999812485072471,0.005145797598627787,173.40532297872696,308.6375,outflow,0.9548872180451128,0.9129967776584318,S3,0.5580000014560937,31.023749999999996,2.64874999721845,22.3938,31.07970018090782,42.47820019612618,63.25380026850098,7.0,204.0,-0.4999999999999998,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,23.46,95.6,-0.4399999999999977,-77.4,97.89999999999992,54.67142857142858,1,排水闸,True,1,-2.9879811144263875,0.044055555394854784,-3.3272434452668236,0.031380576830756936,0.0,0.8743078760188667,-2.856302795770743,0.05025599175552159,3.8637499999999996,270.0,270.0,0.9997947342930831,0.9999812485072471,0.005145797598627787,173.40532297872696,1.9583333333333333,0.15964193825042877,2.648700329202073,0.0
2023-07-24,排水闸,1.905,6,0.05315072906367319,1,700486.8305101006,327546.10807078,10692.418837118226,10692.418837118226,700486.8305101006,327546.10807078,L_corr,新滩口闸,23.806250000000002,19.2475,4.558750000000003,22.0,22.0,22.0,21.995833333333334,21.9,22.0,0.0,4.66,0.10000000000000142,0.9834877069236524,3.1354942159291497,0.21177016116969333,0.9830626251608824,0.005151983513652756,120.41345993617253,67.58750000000003,outflow,0.6595059076262084,0.6208378088077336,S1,14.718599918842301,31.335416666666664,1.98458331823349,19.9557,26.59229991045322,56.71890010860352,75.41370015932216,7.0,205.0,-0.4999999999999998,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,23.8,0.0,0.33999999999999986,-95.6,89.53333333333326,52.75714285714285,1,排水闸,True,1,-1.7917451425042188,0.11463496736443753,-1.7707345447887906,0.11706899721865595,0.0,0.6877999501960966,-2.145289473143111,0.0804960852208098,4.558750000000003,22.0,22.0,0.9834877069236524,0.9830626251608824,0.005151983513652756,120.41345993617253,1.8783333333333332,0.16143955006010646,1.9509696866731094,0.0
2023-07-25,排水闸,1.8916666666666666,6,0.05927806414592908,1,3219184.0023878743,333084.35177346005,32112.69791120636,32112.69791120636,3219184.0023878743,333084.35177346005,L_corr,新滩口闸,23.58125,19.248333333333335,4.332916666666666,162.0,162.0,162.0,107.22500000000001,21.9,162.0,0.0,4.699999999999999,140.1,0.9987783534837725,5.093750200806762,0.2023328796178865,0.9996861623520694,0.006603565925599824,134.96874895851215,205.32916666666665,outflow,0.8904403866809882,0.8227712137486574,S2,31.90230010659434,26.46625,2.4005208214124045,2.8295999999999997,47.178900026892734,88.10730020636584,107.15940026784665,7.0,206.0,-0.4999999999999998,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,23.57,99.9,-0.23000000000000043,99.9,65.16666666666659,63.442857142857136,1,排水闸,True,1,-2.7941140034387173,0.052291409587920806,-3.052087928565731,0.04040114716882481,0.0,0.8548671770570401,-2.7912713735002557,0.05244026618621436,4.332916666666666,162.0,162.0,0.9987783534837725,0.9996861623520694,0.006603565925599824,134.96874895851215,1.905,0.17477162667840632,2.3997674476040043,0.0
2023-07-26,排水闸,1.92,5,0.04857983120596446,1,1962979.5346322812,193210.70044926598,21919.574952900333,21919.574952900333,1962979.5346322812,193210.70044926598,L_corr,新滩口闸,23.046666666666667,19.270833333333332,3.7758333333333347,156.0,156.0,156.0,152.5,149.0,156.0,0.0,4.119999999999997,7.0,0.9978511400616588,5.056245805348308,0.1784525624094416,0.9993797655366806,0.008815750808110492,142.32968682303292,193.75833333333335,outflow,0.8474758324382384,0.8120300751879699,S2,0.5031000141798359,30.050416666666667,2.1137500007947287,18.7803,47.124000039616476,85.24530022075396,107.66070028203103,7.0,207.0,-0.4999999999999998,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,23.03,152.0,-0.5399999999999991,52.099999999999994,83.9666666666666,81.57142857142857,1,排水闸,True,1,-2.5462684346946984,0.0654804423965408,-2.9253655077742273,0.044819998531536676,0.0,0.835491306958467,-2.7351867935113665,0.054208252113455396,3.7758333333333347,156.0,156.0,0.9978511400616588,0.9993797655366806,0.008815750808110492,142.32968682303292,1.8916666666666666,0.2649169850132237,2.1124389801973944,0.0
2023-07-27,排水闸,1.8683333333333332,6,0.036704525909242,1,1285905.1532142712,116534.86598892201,16059.488253669799,16059.488253669799,1285905.1532142712,116534.86598892201,L_corr,新滩口闸,22.565416666666664,19.233333333333334,3.3320833333333297,148.0,148.0,148.0,145.66666666666666,143.0,148.0,0.0,3.539999999999999,5.0,0.9964087837544979,5.003946305945459,0.15943458471359764,0.9988247984250287,0.0064336264207591675,144.31429643497142,181.3208333333333,outflow,0.799140708915145,0.8002148227712137,S2,0.838800013434593,30.779583333333335,2.821979204813639,19.6173,33.24420013420877,79.04250023395889,108.4986002954679,7.0,208.0,-0.4999999999999998,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,22.56,146.0,-0.4700000000000024,-6.0,132.63333333333324,98.8,1,排水闸,True,1,-2.46164777423913,0.0694316505250726,-2.687448335365426,0.05539793185183241,0.0,0.8140246085890703,-2.5887292732725036,0.0611458090340248,3.3320833333333297,148.0,148.0,0.9964087837544979,0.9988247984250287,0.0064336264207591675,144.31429643497142,1.92,0.19802434055329188,2.8186628104076057,0.0
